Date,Open,High,Low,Close,Volume
2005-12-11,88.4,89.92,86.33,59.2961175751,26427900
2005-12-18,87.01,87.35,82.75,56.8416387517,39305300
2005-12-25,83.23,84.2,82.06,56.9166367158,27298200
2006-01-01,83.48,84.5,81.56,56.0439331341,17622000
2006-01-08,82.45,85.03,80.81,57.9188822353,36958200
2006-01-15,83.9,84.81,82.5,56.7052788171,30173200
2006-01-22,82.8,84.7,81.25,55.4712214087,34792500
2006-01-29,81.33,82.15,80.59,55.2394095198,32471000
2006-02-05,81.02,82.24,79.72,54.523519863,33566000
2006-02-12,79.94,81.46,78.93,55.5880217933,32826100
2006-02-19,81.33,81.91,80.13,55.1642596697,26994200
2006-02-26,80.1,81.65,79.85,54.7473324191,20014900
2006-03-05,80.0,80.89,79.51,54.6516441976,23693200
2006-03-12,80.05,82.25,79.86,55.7520587443,23708100
2006-03-19,81.56,83.76,81.45,56.9344917666,25173700
2006-03-26,83.11,84.99,82.93,56.9755010044,25547800
2006-04-02,82.98,83.7,82.2,56.3671973109,23139800
2006-04-09,82.72,84.45,82.44,56.3740321838,23780100
2006-04-16,82.49,82.74,80.63,56.0322885358,18292300
2006-04-23,81.77,84.0,81.26,55.813572601,35449300
2006-04-30,81.3,84.4,81.1,56.2783439624,36485300
2006-05-07,82.59,83.55,82.0,56.7157758319,24540000
2006-05-14,82.6,83.69,82.3,56.5163276588,22319900
2006-05-21,81.8,83.25,79.51,55.0689499265,28629900
2006-05-28,79.94,81.3,79.0,55.3913516015,26222700
2006-06-04,80.35,80.96,79.15,54.5476195585,23532800
2006-06-11,79.1,80.74,76.75,53.5118184326,40341000
2006-06-18,77.68,78.78,76.82,53.470660772,33150500
2006-06-25,78.06,78.56,76.94,52.887593913,27070000
2006-07-02,77.04,77.93,76.06,52.69552483,26797500
2006-07-09,77.54,78.53,76.12,52.4211404258,18199800
2006-07-16,76.18,76.83,73.37,50.4661515458,37325800
2006-07-23,73.34,77.06,72.73,51.3510412494,50614500
2006-07-30,74.92,77.3,74.92,52.7915593715,25666400
2006-08-06,76.44,77.5,74.9,52.0713003105,20900500
2006-08-13,75.63,76.28,75.05,51.9825351527,19054700
2006-08-20,75.85,79.97,75.6,55.0265574814,29303900
2006-08-27,79.51,80.0,78.42,55.0127836248,18060100
2006-09-03,79.91,81.68,79.76,56.0664836616,22236900
2006-09-10,81.19,81.54,79.31,55.5499640357,16108000
2006-09-17,80.6,83.59,80.25,57.1201836985,27425800
2006-09-24,82.56,83.79,81.01,55.9287450947,30290000
2006-10-01,81.64,82.79,81.28,56.431490864,25658300
2006-10-08,81.76,83.78,81.56,57.2579222654,25738600
2006-10-15,83.14,86.21,83.0,59.282679199,26864000
2006-10-22,86.08,92.04,85.75,62.3129276711,67866100
2006-10-29,90.05,92.0,90.01,62.5057616648,35037300
2006-11-05,90.3,92.68,89.8,62.9534120072,30108500
2006-11-12,91.5,93.4,91.5,63.3992102651,29456500
2006-11-19,91.75,94.05,91.41,64.8156050018,23826600
2006-11-26,93.77,93.8,92.8,64.4977798414,13559900
2006-12-03,92.71,93.24,90.43,63.0468388916,27785200
2006-12-10,92.5,94.87,92.25,64.8501512149,28792200
2006-12-17,93.72,95.8,93.3,65.8450821519,30414900
2006-12-24,94.95,96.5,94.8,65.8105359389,24009800
2006-12-31,95.0,97.88,94.92,67.1232920363,15807900
2007-01-07,97.17,98.79,96.26,67.309841587,26942600
2007-01-14,98.5,100.33,97.93,68.6364161697,44830200
2007-01-21,99.4,100.9,94.55,66.4461862597,58474800
2007-01-28,96.42,97.92,96.12,67.3305693149,41549100
2007-02-04,98.1,99.73,97.45,68.5189590452,34172300
2007-02-11,99.17,100.44,97.81,68.2958017533,34668400
2007-02-18,98.8,99.52,97.8,68.6007246632,27047900
2007-02-25,98.66,99.5,97.41,67.7275363303,20682500
2007-03-04,97.86,97.86,88.77,62.9943011606,52427400
2007-03-11,90.25,94.85,90.1,64.6436569006,43505100
2007-03-18,93.29,94.47,92.1,64.6228667022,36423000
2007-03-25,93.95,95.81,93.39,65.8564184741,26906600
2007-04-01,94.84,95.25,93.57,65.3228033817,34042800
2007-04-08,94.51,96.75,94.06,66.8889983281,19197800
2007-04-15,96.43,96.94,94.53,65.7871178127,27497000
2007-04-22,94.99,97.66,93.911,65.544565498,51786700
2007-04-29,95.35,101.7,95.05,70.1114790805,58275300
2007-05-06,101.11,103.17,100.97,71.3519609186,38307800
2007-05-13,102.76,105.99,102.21,73.7292627747,34979100
2007-05-20,105.81,108.05,104.53,75.1276003684,35014200
2007-05-27,107.15,108.0,103.57,73.1727104986,30271700
2007-06-03,105.57,107.67,105.21,74.118849368,23208200
2007-06-10,106.5,106.59,101.56,71.7048038704,63185700
2007-06-17,102.87,105.19,102.1,73.1100983676,34517000
2007-06-24,105.27,107.02,104.44,72.6578996432,35051000
2007-07-01,104.73,106.92,104.1,73.2214088228,31559100
2007-07-08,105.39,109.66,104.58,75.8511183273,24567300
2007-07-15,108.73,109.65,108.1,75.5519714789,34811600
2007-07-22,108.57,116.48,108.42,79.872208522,55626100
2007-07-29,114.88,118.82,114.85,80.4357177016,64841000
2007-08-05,115.62,115.75,110.02,77.8407927143,66192100
2007-08-12,111.97,114.6,109.7,78.6399991719,41626500
2007-08-19,112.99,113.95,103.7,77.4252122529,55388900
2007-08-26,110.9,113.25,108.08,79.058891213,39957700
2007-09-02,113.0,117.35,111.63,81.467520449,32617900
2007-09-09,116.34,118.89,115.33,80.671625571,28916300
2007-09-16,116.15,117.78,114.65,80.3784011423,32211300
2007-09-23,114.7,118.1,114.3,81.5303542551,38076800
2007-09-30,116.9,118.5,115.79,82.2424707249,33029400
2007-10-07,117.61,119.6,115.0,81.1952406223,33529800
2007-10-14,116.1,121.46,115.88,82.2494522589,35082300
2007-10-21,117.95,119.94,111.8,78.3886639473,53958800
2007-10-28,110.97,114.8,110.96,79.4009863798,32762600
2007-11-04,113.9,116.25,113.28,80.0013983053,30044700
2007-11-11,115.11,115.11,99.27,70.2448554599,62718300
2007-11-18,101.89,106.42,100.7,73.4229429156,50102700
2007-11-25,104.34,105.39,101.34,72.9044489967,27820500
2007-12-02,104.4,109.19,101.5,73.6962032242,46569900
2007-12-09,105.45,110.0,104.58,76.2746594693,31672000
2007-12-16,109.0,110.4,104.1,74.1095970243,36725700
2007-12-23,105.37,111.16,104.0,77.8091212022,43481700
2007-12-30,111.2,112.19,109.108,77.1364804426,16539900
2008-01-06,109.25,110.0,100.48,70.8585000196,33799300
2008-01-13,100.355,101.0,97.04,68.4341906152,52601500
2008-01-20,105.0,106.72,100.05,72.4490151491,78126300
2008-01-27,99.16,107.79,98.5,73.2337627019,57768700
2008-02-03,104.41,109.4,103.7,76.4288063101,39007500
2008-02-10,108.4,109.0,100.6,72.6373295896,40641500
2008-02-17,102.9,108.93,102.87,74.6700775562,33932900
2008-02-24,106.79,109.6,104.53,76.013519984,31292600
2008-03-02,107.68,116.63,107.43,80.0860496473,54366700
2008-03-09,114.09,116.41,111.8,80.1423194872,39506500
2008-03-16,113.12,118.0,112.69,81.049740993,48594600
2008-03-23,113.0,118.5,113.0,83.2301269521,39979100
2008-03-30,118.57,119.79,114.21,80.5854444764,41496800
2008-04-06,113.95,118.37,113.34,81.4224583451,42376300
2008-04-13,116.37,119.22,115.28,81.5912678648,38989700
2008-04-20,116.2,125.0,115.54,87.499601055,67195200
2008-04-27,122.05,124.9,122.05,86.5711486965,32273700
2008-05-04,122.98,124.43,120.5,86.6414859964,36106300
2008-05-11,122.76,125.17,120.78,87.6119140962,38973400
2008-05-18,123.8,128.83,123.56,90.2672485875,40848500
